701973.61500, 3,  -0.172,  9.665, -2.445
701973.65480, 3,  -0.172,  9.665, -2.445
701973.67463, 3,  -0.172,  9.665, -2.445, 4,  -0.008, -0.021, -0.037
701973.69450, 3,  -0.538,  9.631, -2.900
701973.71437, 3,  -0.486,  9.607, -2.742
701973.73423, 3,  -0.361,  9.619, -2.551, 4,  -0.009, -0.024,  0.029, 5,  21.411,-38.335, 15.541
701973.75410, 3,  -0.170,  9.614, -2.551
701973.77397, 3,  -0.177,  9.629, -2.515
701973.79383, 3,  -0.323,  9.686, -2.503, 4,  -0.004,  0.007,  0.034, 5,  22.464,-38.611, 16.995
701973.81370, 3,  -0.318,  9.693, -2.493
701973.83354, 3,  -0.304,  9.701, -2.383
701973.85341, 3,  -0.345,  9.686, -2.352, 4,  -0.007,  0.007,  0.042, 5,  21.957,-39.375, 17.429
701973.87327, 3,  -0.325,  9.691, -2.410
701973.89314, 3,  -0.383,  9.653, -2.355
701973.91301, 3,  -0.378,  9.741, -2.376, 4,  -0.007,  0.013,  0.057, 5,  23.271,-40.680, 17.639
701973.93290, 3,  -0.335,  9.686, -2.501
701973.95277, 3,  -0.266,  9.650, -2.460
701973.97264, 3,  -0.167,  9.669, -2.465, 4,  -0.009,  0.015,  0.069, 5,  21.393,-40.813, 16.521
701973.99250, 3,  -0.022,  9.629, -2.450
701974.01237, 3,  -0.017,  9.633, -2.434
701974.03224, 3,   0.002,  9.653, -2.510, 4,  -0.007,  0.025,  0.072, 5,  21.404,-40.388, 16.998
701974.05210, 3,  -0.026,  9.650, -2.570
701974.07197, 3,   0.026,  9.655, -2.632
701974.09184, 3,   0.091,  9.643, -2.524, 4,  -0.013, -0.006,  0.071
701974.11168, 3,   0.132,  9.607, -2.486
701974.13154, 3,   0.086,  9.595, -2.654
701974.15141, 3,   0.031,  9.598, -2.737, 4,  -0.017, -0.049,  0.065, 5,  21.407,-40.192, 16.365
701974.17128, 3,   0.297,  9.373, -3.637
701974.19114, 3,   0.234,  9.421, -2.532
701974.21104, 3,   0.098,  9.614, -1.979, 4,  -0.027, -0.054,  0.051
701974.23091, 3,   0.457,  9.550, -2.503
701974.25077, 3,   0.625,  9.701, -2.563
701974.27064, 3,   0.591,  9.607, -2.747, 4,  -0.004, -0.128,  0.034, 5,  20.731,-40.547, 16.273
701974.29051, 3,   0.694,  9.523, -2.503
701974.31038, 3,   0.792,  9.665, -2.096
701974.33024, 3,   0.919,  9.641, -2.177, 4,  -0.011, -0.186, -0.005, 5,  21.388,-41.296, 17.001
701974.35008, 3,   0.804,  9.581, -2.376
701974.36995, 3,   0.486,  9.653, -2.268
701974.38981, 3,  -0.407,  9.799, -2.321, 4,   0.019,  0.028, -0.038, 5,  20.676,-41.473, 16.928
701974.40968, 3,  -1.278,  9.885, -3.063
701974.42955, 3,  -1.330,  9.784, -2.587
701974.44941, 3,  -1.510,  9.851, -1.474, 4,  -0.002,  0.080,  0.012, 5,  20.596,-40.692, 16.713
701974.46928, 3,  -0.816,  9.954, -2.089
701974.48915, 3,  -0.007,  9.588, -2.792
701974.50904, 3,  -0.175,  9.686, -2.297, 4,  -0.001,  0.020,  0.067, 5,  20.627,-40.057, 16.148
701974.52891, 3,   0.045,  9.787, -2.333
701974.54878, 3,   0.378,  9.669, -2.051
701974.56865, 3,   0.644,  9.614, -2.216, 4,  -0.009,  0.035,  0.066
701974.58848, 3,   0.692,  9.693, -2.316
701974.60835, 3,   0.692,  9.624, -2.457
701974.62822, 3,   0.828,  9.626, -2.429, 4,   0.002,  0.019,  0.034, 5,  20.737,-40.309, 15.744
701974.64808, 3,   0.842,  9.672, -2.357
701974.66795, 3,   0.787,  9.607, -2.426
701974.68782, 3,   0.467,  9.645, -2.343, 4,   0.002, -0.018, -0.002, 5,  21.725,-40.094, 17.191
701974.70768, 3,   0.282,  9.708, -2.242
701974.72755, 3,   0.077,  9.667, -2.556
701974.74742, 3,  -0.364,  9.672, -2.701, 4,   0.010,  0.033, -0.016
701974.76728, 3,  -0.873,  9.801, -2.465
701974.78718, 3,  -0.708,  9.794, -2.405
701974.80705, 3,  -0.818,  9.701, -2.766, 4,   0.003,  0.033,  0.022, 5,  20.334,-40.839, 16.998
701974.82689, 3,  -1.046,  9.602, -2.706
701974.84675, 3,  -1.172,  9.818, -2.110
701974.86662, 3,  -0.505,  9.842, -2.276, 4,  -0.005,  0.024,  0.081, 5,  19.525,-40.858, 16.568
701974.88649, 3,   0.038,  9.705, -2.340
701974.90635, 3,  -0.124,  9.693, -2.292
701974.92622, 3,  -0.354,  9.660, -2.898, 4,  -0.007, -0.063,  0.118, 5,  20.041,-41.515, 15.681
701974.94609, 3,  -0.311,  9.641, -2.941
701974.96595, 3,  -0.261,  9.552, -1.969
701974.98582, 3,  -0.493,  9.794, -2.096, 4,  -0.020, -0.014,  0.153, 5,  19.153,-41.115, 16.510
701975.00569, 3,  -0.191,  9.842, -2.462
701975.02555, 3,  -1.189,  9.430, -3.704
701975.04542, 3,  -1.412,  9.612, -3.190, 4,  -0.036, -0.056,  0.211, 5,  19.676,-40.144, 17.136
701975.06532, 3,  -0.172,  9.593, -1.610
701975.08516, 3,   0.409,  9.602, -2.828
701975.10502, 3,   1.251,  9.392, -3.111, 4,  -0.046, -0.244,  0.255
701975.12489, 3,   1.651,  9.239, -2.895
701975.14476, 3,   1.438,  9.624, -2.871
701975.16462, 3,   1.558,  9.528, -2.520, 4,  -0.031,  0.046,  0.202, 5,  18.733,-44.168, 16.817
701975.18449, 3,   1.603,  9.358, -2.857
701975.20436, 3,   0.632,  9.588, -2.788
701975.22422, 3,  -0.026,  9.722, -2.814, 4,  -0.018,  0.165,  0.161, 5,  17.618,-42.197, 15.982
701975.24409, 3,   0.440,  9.507, -2.608
701975.26396, 3,   1.177,  9.241, -2.766
701975.28382, 3,   1.012,  9.614, -2.338, 4,  -0.028, -0.035,  0.167
701975.30369, 3,   1.206,  9.698, -2.644
701975.32353, 3,   1.529,  9.442, -2.788
701975.34340, 3,   1.639,  9.375, -2.864, 4,  -0.024,  0.000,  0.136, 5,  17.137,-42.107, 16.994
701975.36329, 3,   1.438,  9.619, -2.713
701975.38316, 3,   0.909,  9.478, -2.414
701975.40303, 3,   0.675,  9.535, -2.568, 4,  -0.019,  0.108,  0.109, 5,  17.958,-41.614, 18.230
701975.42289, 3,   1.036,  9.442, -3.242
701975.44276, 3,   1.206,  9.232, -3.058
701975.46263, 3,   1.170,  9.354, -2.596, 4,  -0.024,  0.030,  0.100, 5,  17.787,-41.043, 16.566
701975.48249, 3,   1.577,  9.519, -3.328
701975.50236, 3,   2.170,  9.368, -3.584
701975.52223, 3,   2.859,  9.279, -3.544, 4,  -0.034,  0.013,  0.055, 5,  16.714,-41.200, 17.601
701975.54210, 3,   3.022,  8.035, -2.412
701975.56196, 3,   2.912, 10.404, -4.704
701975.58180, 3,   0.323, 10.749, -3.505, 4,  -0.002,  0.222, -0.054, 5,  16.211,-41.846, 15.938
701975.60167, 3,   0.036,  8.215, -2.486
701975.62153, 3,   0.708,  8.569, -2.881
701975.64143, 3,   1.457, 10.241, -4.077, 4,  -0.007,  0.020, -0.044
701975.66130, 3,   0.371,  9.511, -2.469
701975.68116, 3,   0.057,  9.464, -3.982
701975.70103, 3,  -0.115,  8.858, -3.716, 4,   0.034, -0.046, -0.045, 5,  16.187,-42.516, 15.544
701975.72090, 3,  -0.019,  9.449, -4.166
701975.74076, 3,   0.134,  9.468, -3.371
701975.76063, 3,   0.706,  9.588, -3.484, 4,   0.021, -0.092, -0.010
701975.78050, 3,   0.201,  9.633, -3.793
701975.80037, 3,  -0.036,  9.325, -3.290
701975.82020, 3,   0.002,  9.665, -3.872, 4,   0.014, -0.183,  0.017, 5,  15.726,-41.283, 14.471
701975.84007, 3,   0.337,  8.693, -2.362
701975.85994, 3,   1.046,  9.547, -5.149
701975.87980, 3,   1.058,  8.456, -4.525, 4,   0.000, -0.246,  0.041, 5,  17.377,-42.960, 14.998
701975.89967, 3,   0.158,  9.672, -3.312
701975.91954, 3,   1.460,  9.167, -2.749
