699485.81727, 3,   1.101,  9.497, -2.637, 5,  10.588,-46.053, 11.183
699485.83711, 3,   1.101,  9.497, -2.637, 4,   0.007, -0.024,  0.017, 5,   9.952,-44.643, 11.179
699485.85697, 3,   1.283,  9.502, -2.524, 4,   0.007, -0.024,  0.017, 5,  11.957,-44.600, 13.362
699485.87684, 3,   1.290,  9.528, -2.661, 4,   0.007, -0.024,  0.017, 5,  13.945,-45.265, 13.368
699485.89671, 3,   1.223,  9.492, -2.711, 4,   0.013, -0.016,  0.037, 5,  15.269,-45.952, 16.277
699485.91658, 3,   1.285,  9.473, -2.582, 4,   0.013, -0.017,  0.036, 5,  13.960,-44.550, 12.640
699485.93644, 3,   1.433,  9.464, -2.603, 4,   0.011, -0.015,  0.039, 5,  11.960,-44.604, 15.541
699485.95631, 3,   1.548,  9.483, -2.713, 4,   0.011, -0.018,  0.040, 5,  11.928,-46.030, 14.816
699485.97618, 3,   1.335,  9.464, -2.637, 4,   0.012, -0.022,  0.039, 5,  11.925,-46.027, 13.365
699485.99607, 3,   1.290,  9.473, -2.728, 4,   0.011, -0.012,  0.034, 5,  13.928,-45.978, 13.370
699486.01594, 3,   1.381,  9.488, -2.663, 4,   0.012, -0.013,  0.031, 5,  13.310,-43.854, 12.637
699486.03581, 3,   1.417,  9.516, -2.697, 4,   0.012, -0.015,  0.031, 5,  13.263,-45.996, 14.095
699486.05567, 3,   1.359,  9.476, -2.673, 4,   0.012, -0.012,  0.029, 5,  13.280,-45.284, 14.093
699486.07554, 3,   1.366,  9.464, -2.591, 4,   0.013, -0.005,  0.028, 5,  12.595,-46.013, 14.093
699486.09541, 3,   1.369,  9.500, -2.646, 4,   0.013, -0.001,  0.026, 5,  11.295,-44.620, 14.813
699486.11528, 3,   1.295,  9.490, -2.627, 4,   0.013, -0.004,  0.024, 5,  11.278,-45.332, 14.090
699486.13514, 3,   1.225,  9.545, -2.594, 4,   0.013, -0.000,  0.022, 5,  11.263,-46.046, 14.816
699486.15501, 3,   1.225,  9.519, -2.517, 4,   0.013,  0.002,  0.024, 5,  11.942,-45.314, 13.364
699486.17488, 3,   1.244,  9.528, -2.536, 4,   0.012, -0.003,  0.026, 5,  13.945,-45.265, 13.368
699486.19474, 3,   1.266,  9.497, -2.536, 4,   0.011, -0.010,  0.029, 5,  11.960,-44.603, 14.813
699486.21461, 3,   1.345,  9.538, -2.649, 4,   0.011, -0.013,  0.030, 5,  11.292,-44.617, 13.362
699486.23448, 3,   1.328,  9.523, -2.690, 4,   0.011, -0.018,  0.033, 5,  11.943,-45.316, 14.090
699486.25434, 3,   1.302,  9.471, -2.570, 4,   0.012, -0.017,  0.034, 5,  11.977,-43.890, 14.812
699486.27421, 3,   1.402,  9.464, -2.544, 4,   0.009, -0.015,  0.035, 5,  11.295,-44.620, 14.813
699486.29408, 3,   1.534,  9.483, -2.742, 4,   0.008, -0.017,  0.036, 5,  11.945,-45.317, 14.815
699486.31394, 3,   1.699,  9.466, -2.625, 4,   0.012, -0.009,  0.039, 5,  11.943,-45.316, 14.090
699486.33381, 3,   1.732,  9.476, -2.606, 4,   0.013,  0.011,  0.040, 5,  11.276,-45.331, 13.364
699486.35368, 3,   1.697,  9.531, -2.898, 4,   0.014,  0.029,  0.037, 5,  11.292,-44.617, 13.362
699486.37355, 3,   1.484,  9.449, -2.407, 4,   0.017,  0.046,  0.029, 5,  13.297,-44.572, 15.544
699486.39341, 3,   1.196,  9.538, -2.467, 4,   0.007,  0.065,  0.018, 5,  11.945,-45.317, 14.815
699486.41328, 3,   1.438,  9.423, -2.685, 4,   0.008,  0.028,  0.009, 5,  11.292,-44.617, 13.362
699486.43315, 3,   1.584,  9.523, -2.591, 4,   0.011, -0.015,  0.013, 5,  12.610,-45.299, 13.365
699486.45301, 3,   1.493,  9.516, -2.501, 4,   0.008, -0.015,  0.013, 5,  12.645,-43.875, 14.813
699486.47288, 3,   1.388,  9.504, -2.646, 4,   0.007, -0.004,  0.008, 5,  12.662,-43.161, 14.812
699486.49275, 3,   1.347,  9.437, -2.589, 4,   0.009, -0.003,  0.006, 5,  11.945,-45.317, 14.815
699486.51261, 3,   1.567,  9.500, -2.508, 4,   0.007, -0.013,  0.007, 5,  11.957,-44.600, 13.362
