703322.60799, 3,   1.429,  9.540, -2.390
703322.64766, 3,   1.429,  9.540, -2.390
703322.66750, 3,   1.429,  9.540, -2.390
703322.68737, 3,   1.306,  9.574, -2.333, 4,  -0.015, -0.010, -0.041, 5, -25.638,-39.639, 21.951
703322.70723, 3,   1.426,  9.569, -2.333
703322.72649, 3,   1.464,  9.569, -2.412
703322.74697, 3,   1.503,  9.567, -2.376, 4,   0.002,  0.028,  0.014, 5, -23.969,-38.745, 22.049
703322.76687, 3,   1.421,  9.552, -2.276
703322.78673, 3,   1.412,  9.581, -2.316
703322.80660, 3,   1.376,  9.564, -2.486, 4,   0.002,  0.036,  0.012
703322.82647, 3,   1.314,  9.559, -2.441
703322.84630, 3,   1.287,  9.557, -2.302
703322.86617, 3,   1.397,  9.540, -2.347, 4,  -0.002,  0.004,  0.017, 5, -23.315,-37.775, 24.046
703322.88604, 3,   1.515,  9.567, -2.417
703322.90590, 3,   1.519,  9.516, -2.393
703322.92577, 3,   1.424,  9.562, -2.367, 4,   0.001, -0.001,  0.021
703322.94564, 3,   1.352,  9.557, -2.431
703322.96550, 3,   1.295,  9.545, -2.517
703322.98537, 3,   1.474,  9.502, -2.469, 4,   0.000,  0.001,  0.021, 5, -25.015,-37.680, 23.203
703323.00524, 3,   1.775,  9.500, -2.524
703323.02507, 3,   1.764,  9.492, -2.539
703323.04497, 3,   1.807,  9.459, -2.536, 4,  -0.004, -0.024,  0.019, 5, -25.122,-38.257, 21.861
703323.06484, 3,   1.819,  9.507, -2.620
703323.08471, 3,   1.711,  9.464, -2.438
703323.10457, 3,   1.680,  9.526, -2.364, 4,  -0.002, -0.013, -0.000, 5, -25.864,-39.839, 22.728
703323.12444, 3,   0.952,  9.619, -2.331
703323.14431, 3,   1.184,  9.531, -2.498
703323.16417, 3,   1.692,  9.667, -2.510, 4,   0.003, -0.003,  0.005, 5, -28.134,-37.410, 18.932
703323.18404, 3,   0.919,  9.662, -1.809
703323.20391, 3,   1.433,  9.552, -2.323
703323.22377, 3,   1.723,  9.595, -2.534, 4,   0.000,  0.038, -0.002, 5, -25.128,-38.399, 23.586
703323.24361, 3,   1.400,  9.590, -2.180
703323.26348, 3,   1.479,  9.610, -2.020
703323.28334, 3,   1.318,  9.559, -2.443, 4,   0.002,  0.030,  0.005, 5, -25.664,-37.216, 23.927
703323.30321, 3,   1.094,  9.593, -2.512
703323.32311, 3,   1.228,  9.555, -2.170
703323.34298, 3,   1.775,  9.509, -2.314, 4,  -0.003, -0.023,  0.015
703323.36284, 3,   2.206,  9.521, -2.508
703323.38271, 3,   1.929,  9.564, -2.402
703323.40258, 3,   1.785,  9.528, -2.498, 4,   0.001, -0.009,  0.006, 5, -23.495,-37.788, 24.480
703323.42244, 3,   1.586,  9.497, -2.608
703323.44228, 3,   1.445,  9.514, -2.457
