703035.81171, 3,   0.091,  9.653, -2.625
703035.85041, 3,   0.091,  9.653, -2.625
703035.87028, 3,   0.091,  9.653, -2.625
703035.89014, 3,   0.117,  9.648, -2.551, 4,  -0.002, -0.080,  0.017, 5,  27.272,-46.379, 18.088
703035.91001, 3,   0.086,  9.626, -2.594
703035.92985, 3,   0.132,  9.650, -2.548
703035.94972, 3,   0.112,  9.622, -2.527, 4,   0.003, -0.004,  0.013
703035.96958, 3,   0.136,  9.622, -2.532
703035.98945, 3,   0.103,  9.633, -2.570
703036.00932, 3,   0.067,  9.636, -2.570, 4,   0.004, -0.002,  0.012, 5,  26.965,-46.100, 17.024
703036.02918, 3,   0.057,  9.617, -2.570
703036.04908, 3,   0.100,  9.633, -2.565
703036.06892, 3,   0.089,  9.605, -2.570, 4,   0.002, -0.004,  0.016, 5,  27.013,-45.953, 16.733
703036.08878, 3,   0.122,  9.631, -2.541
703036.10865, 3,   0.105,  9.638, -2.572
703036.12852, 3,   0.134,  9.610, -2.591, 4,   0.005,  0.002,  0.018, 5,  27.356,-46.422, 16.447
703036.14838, 3,   0.153,  9.619, -2.568
703036.16825, 3,   0.184,  9.612, -2.589
703036.18812, 3,   0.223,  9.619, -2.551, 4,   0.005,  0.001,  0.019, 5,  27.515,-45.421, 16.780
703036.20795, 3,   0.206,  9.626, -2.565
703036.22782, 3,   0.156,  9.607, -2.608
703036.24769, 3,   0.273,  9.638, -2.553, 4,   0.005,  0.002,  0.018, 5,  26.996,-46.671, 18.044
703036.26756, 3,   0.239,  9.626, -2.579
703036.28742, 3,   0.146,  9.629, -2.544
703036.30729, 3,   0.074,  9.650, -2.524, 4,   0.005,  0.004,  0.016
703036.32716, 3,   0.050,  9.645, -2.515
703036.34705, 3,  -0.005,  9.648, -2.484
703036.36692, 3,   0.029,  9.667, -2.477, 4,   0.008,  0.010,  0.022, 5,  27.165,-46.997, 17.558
703036.38676, 3,   0.069,  9.648, -2.398
703036.40662, 3,   0.038,  9.667, -2.479
703036.42649, 3,   0.050,  9.631, -2.469, 4,   0.012,  0.035,  0.034, 5,  27.669,-46.513, 18.768
703036.44636, 3,   0.201,  9.660, -2.412
703036.46623, 3,   0.299,  9.622, -2.723
703036.48609, 3,   0.112,  9.595, -2.558, 4,   0.012,  0.050,  0.044
703036.50596, 3,   0.069,  9.622, -2.395
703036.52580, 3,   0.100,  9.578, -2.761
703036.54566, 3,   0.079,  9.607, -2.675, 4,   0.012,  0.034,  0.048, 5,  27.704,-46.841, 17.026
703036.56553, 3,   0.086,  9.612, -2.584
703036.58540, 3,   0.194,  9.612, -2.685
703036.60465, 3,   0.304,  9.588, -2.699, 4,   0.013,  0.033,  0.058, 5,  27.318,-46.283, 18.379
703036.62516, 3,   0.443,  9.569, -2.611
703036.64503, 3,   0.538,  9.593, -2.709
703036.66486, 3,   0.694,  9.586, -2.792, 4,   0.012,  0.022,  0.058, 5,  26.372,-44.974, 17.599
703036.68473, 3,   0.732,  9.581, -2.701
703036.70460, 3,   0.833,  9.581, -2.666
703036.72446, 3,   0.811,  9.626, -2.725, 4,   0.008,  0.008,  0.040, 5,  25.676,-46.037, 17.795
703036.74433, 3,   0.790,  9.600, -2.668
703036.76420, 3,   0.768,  9.610, -2.675
703036.78407, 3,   0.620,  9.624, -2.654, 4,   0.005,  0.007,  0.014, 5,  26.468,-46.396, 17.216
703036.80393, 3,   0.531,  9.622, -2.620
703036.82377, 3,   0.364,  9.588, -2.618
703036.84364, 3,   0.323,  9.633, -2.706, 4,   0.001,  0.002,  0.000, 5,  26.604,-46.391, 17.023
703036.86350, 3,   0.316,  9.619, -2.634
703036.88337, 3,   0.388,  9.277, -2.993
703036.90321, 3,   0.869, 10.031, -3.800, 4,  -0.006,  0.025, -0.007, 5,  29.684,-47.748, 18.823
703036.92311, 3,  -0.763,  9.433, -0.517
703036.94298, 3,  -0.936,  9.806, -1.898
703036.96281, 3,  -0.266,  9.657, -4.094, 4,   0.014,  0.002,  0.013
703036.98268, 3,   0.010,  9.593, -2.355
703037.00255, 3,   0.572,  9.662, -2.005
703037.02241, 3,   0.991,  9.641, -2.891, 4,   0.000, -0.055,  0.052, 5,  25.972,-44.939, 18.858
703037.04228, 3,   0.330,  9.691, -2.256
703037.06215, 3,   0.227,  9.531, -2.950
703037.08201, 3,   0.132,  9.586, -3.082, 4,   0.008, -0.008,  0.054, 5,  25.903,-47.838, 17.752
703037.10188, 3,   0.385,  9.633, -2.685
703037.12172, 3,   0.419,  9.557, -2.570
703037.14158, 3,   0.206,  9.559, -3.063, 4,   0.002,  0.019,  0.054
703037.16145, 3,   0.132,  9.772, -2.625
703037.18132, 3,  -1.082,  9.456, -2.606
703037.20122, 3,   0.491,  9.784, -2.701, 4,   0.010,  0.048,  0.064, 5,  28.152,-46.837, 19.449
703037.22108, 3,  -0.038,  9.509, -3.005
703037.24095, 3,   0.711,  9.724, -2.993
703037.26079, 3,   0.553,  9.368, -2.343, 4,   0.002, -0.014,  0.095, 5,  26.840,-47.963, 19.931
703037.28065, 3,   1.127,  9.500, -2.283
703037.30052, 3,   0.938,  9.581, -2.611
703037.32039, 3,   0.455,  9.703, -3.307, 4,   0.013,  0.024,  0.085, 5,  25.359,-46.428, 19.298
703037.34025, 3,   0.864,  9.437, -2.594
703037.36012, 3,   1.383,  9.502, -2.548
703037.37999, 3,   1.275,  9.552, -2.608, 4,   0.014,  0.059,  0.072, 5,  25.938,-46.414, 19.298
703037.39985, 3,   0.859,  9.526, -3.113
703037.41969, 3,   0.184,  9.612, -2.938
703037.43956, 3,   0.500,  9.622, -2.512, 4,   0.013, -0.002,  0.046, 5,  24.445,-47.446, 18.620
703037.45942, 3,   0.979,  9.550, -2.718
703037.47932, 3,   1.326,  9.421, -3.070
703037.49919, 3,   0.928,  9.595, -3.266, 4,   0.016, -0.080,  0.042
703037.51906, 3,   0.526,  9.574, -3.034
703037.53892, 3,   0.335,  9.399, -3.008
703037.55876, 3,   0.407,  9.492, -3.539, 4,   0.007,  0.000,  0.026, 5,  24.370,-46.930, 19.684
703037.57863, 3,   0.194,  9.421, -3.252
703037.59849, 3,   0.213,  9.325, -3.355
703037.61836, 3,   0.354,  9.418, -3.750, 4,   0.018, -0.023,  0.040, 5,  24.577,-47.580, 19.202
703037.63823, 3,   0.079,  9.387, -3.838
703037.65809, 3,  -0.376,  9.095, -3.800
703037.67796, 3,  -0.194,  9.071, -4.144, 4,   0.018, -0.005,  0.052
703037.69783, 3,   0.459,  9.633, -4.293
703037.71766, 3,   1.218,  9.739, -4.039
703037.73753, 3,   1.137,  8.863, -4.515, 4,   0.011, -0.225,  0.065, 5,  24.930,-47.574, 18.770
703037.75740, 3,   1.330,  8.662, -4.824
703037.77730, 3,   1.680,  9.131, -4.240
703037.79716, 3,   1.594,  8.696, -3.979, 4,   0.016, -0.223,  0.023, 5,  24.586,-47.157, 18.669
703037.81703, 3,   0.873,  7.899, -5.360
703037.83690, 3,   0.593, 10.595, -7.691
703037.85676, 3,   0.502,  8.430, -4.013, 4,   0.036, -0.169, -0.046, 5,  24.585,-47.153, 17.023
703037.87660, 3,  -0.227,  8.210, -4.374
703037.89647, 3,   0.163,  9.421, -4.637
703037.91633, 3,   0.531,  7.683, -3.666, 4,  -0.017, -0.253, -0.055, 5,  24.092,-47.362, 19.006
703037.93620, 3,   0.909,  8.475, -4.554
703037.95607, 3,   0.227,  9.674, -4.934
703037.97593, 3,   0.833,  9.992, -3.671, 4,   0.018, -0.181, -0.071, 5,  25.539,-45.651, 18.471
703037.99580, 3,   2.017, 10.394, -2.479
703038.01564, 3,   1.854,  9.811, -2.869
703038.03550, 3,   0.330,  9.456, -2.570, 4,  -0.007,  0.057, -0.098
703038.05540, 3,   0.072, 10.119, -1.287
703038.07527, 3,   0.223,  9.861, -1.924
703038.09514, 3,   0.569, 10.047, -2.560, 4,   0.009,  0.112, -0.118, 5,  25.301,-47.142, 19.104
703038.11500, 3,  -0.225,  8.987, -2.419
703038.13487, 3,  -0.213,  9.031, -2.792
703038.15471, 3,  -0.548,  9.736, -1.835, 4,  -0.039,  0.113, -0.089
703038.17457, 3,  -0.151, 10.466, -2.950
703038.19444, 3,   0.022,  9.610, -1.563
703038.21431, 3,  -0.589,  9.363, -2.742, 4,  -0.035,  0.061, -0.037, 5,  27.698,-47.318, 18.729
703038.23417, 3,  -0.907, 10.497, -3.249
703038.25404, 3,  -1.572, 11.218, -3.501
703038.27391, 3,  -1.522,  8.997, -2.544, 4,   0.014, -0.025,  0.006, 5,  26.172,-47.833, 18.771
703038.29377, 3,  -0.608,  8.755, -2.690
703038.31361, 3,   0.340,  9.662, -3.568
703038.33348, 3,   0.584, 10.024, -3.549, 4,   0.030,  0.033,  0.083, 5,  27.083,-47.006, 19.112
703038.35338, 3,  -0.225,  8.655, -4.496
703038.37324, 3,  -0.196,  7.332, -5.228
703038.39311, 3,  -0.062,  8.423, -6.473, 4,   0.101,  0.318,  0.072, 5,  27.122,-45.154, 19.731
703038.41298, 3,   0.663,  9.071, -6.401
703038.43284, 3,   2.209,  9.657, -5.319
703038.45271, 3,   2.998,  9.102, -4.561, 4,   0.004,  0.440,  0.049, 5,  26.073,-46.414, 20.654
703038.47255, 3,   3.111,  8.724, -3.881
703038.49241, 3,   2.692,  8.461, -3.101
703038.51228, 3,   2.189,  8.971, -5.492, 4,   0.037,  0.662, -0.125, 5,  25.275,-46.437, 21.863
703038.53215, 3,   1.285,  8.901, -6.159
703038.55201, 3,   0.280,  8.155, -6.374
703038.57188, 3,   0.256,  9.473, -3.970, 4,   0.040,  0.474, -0.293
703038.59175, 3,   0.658,  9.411, -4.293
703038.61158, 3,   0.316,  6.516, -3.850
703038.63148, 3,  -0.517,  6.154, -4.836, 4,  -0.020,  0.095, -0.365, 5,  25.705,-45.142, 20.941
703038.65135, 3,   0.050, 11.995, -6.638
703038.67122, 3,   1.024, 11.062, -3.034
703038.69108, 3,   2.347,  9.935, -2.335, 4,  -0.066, -0.527, -0.383
703038.71095, 3,   2.431,  8.380, -0.380
703038.73082, 3,   0.940, 10.112,  0.043
703038.75068, 3,  -0.096, 11.792, -1.304, 4,  -0.137, -0.712, -0.420, 5,  28.650,-44.638, 20.607
703038.77052, 3,  -1.275, 10.098,  0.089
703038.79039, 3,  -2.422, 10.339, -1.450
703038.81025, 3,  -3.398,  9.581, -1.443, 4,  -0.095, -0.988, -0.365, 5,  32.022,-42.697, 16.302
703038.83012, 3,  -3.915,  9.265,  0.357
703038.84999, 3,  -4.338, 11.060, -0.567
703038.86986, 3,  -4.376, 10.981, -0.613, 4,  -0.085, -1.226, -0.120
703038.88972, 3,  -3.345,  9.042, -1.476
703038.90959, 3,  -2.000,  9.535, -2.419
703038.92946, 3,   0.469, 10.193, -2.232, 4,   0.001, -1.179,  0.147, 5,  32.176,-43.729, 14.120
703038.94932, 3,   1.536,  7.887, -1.419
703038.96919, 3,   1.905, 10.784, -3.671
703038.98906, 3,   2.304,  9.054, -5.231, 4,   0.075, -0.411,  0.157, 5,  32.037,-43.779, 13.008
703039.00892, 3,   1.682,  9.854, -5.580
703039.02879, 3,   0.440,  9.373, -4.085
703039.04866, 3,   0.565,  9.459, -1.302, 4,  -0.017,  0.230,  0.035, 5,  32.146,-42.969, 12.666
703039.06849, 3,   0.022,  9.696, -0.534
703039.08836, 3,  -0.534, 10.289,  0.019
703039.10823, 3,  -0.742, 10.330, -0.703, 4,  -0.054,  0.145, -0.051, 5,  32.660,-43.907, 14.027
703039.12809, 3,  -1.041,  7.750, -2.388
703039.14796, 3,  -2.831,  9.581, -5.760
703039.16783, 3,  -3.053,  9.449, -5.336, 4,   0.030, -0.105, -0.054, 5,  32.433,-44.101, 12.914
703039.18770, 3,  -0.601, 10.004, -2.022
703039.20756, 3,  -0.579, 11.148, -0.108
703039.22743, 3,  -1.347, 10.153,  2.352, 4,  -0.153, -0.474,  0.032
703039.24730, 3,  -1.663, 10.114,  3.089
703039.26716, 3,  -2.055,  9.289, -0.768
703039.28703, 3,  -3.929, 10.143, -3.584, 4,   0.110, -0.560,  0.042, 5,  33.078,-42.943, 12.090
703039.30690, 3,  -4.628,  9.289, -4.723
703039.32676, 3,  -2.692,  8.631, -3.905
703039.34663, 3,  -0.505, 10.179, -3.331, 4,   0.024, -0.347,  0.203, 5,  32.639,-44.615, 10.686
703039.36647, 3,   0.821,  8.480, -1.362
