708300.24629, 3,   0.055,  9.696, -2.386, 5,  20.618,-45.094,  9.747
708300.26613, 3,   0.055,  9.696, -2.386, 4,   0.084, -0.554,  0.108, 5,  19.949,-45.111,  9.746
708300.28600, 3,  -0.144,  9.684, -2.417, 4,   0.084, -0.554,  0.108, 5,  22.607,-45.767, 13.383
708300.30586, 3,  -0.211,  9.732, -2.472, 4,   0.084, -0.554,  0.108, 5,  22.607,-45.767, 13.383
708300.32576, 3,  -0.258,  9.703, -2.481, 4,   0.004,  0.006,  0.024, 5,  21.941,-45.782, 12.656
708300.34563, 3,  -0.278,  9.686, -2.481, 4,   0.001, -0.004,  0.028, 5,  22.609,-45.769, 14.110
708300.36550, 3,  -0.194,  9.686, -2.434, 4,  -0.004, -0.027,  0.034, 5,  21.941,-45.784, 13.382
708300.38533, 3,  -0.108,  9.691, -2.402, 4,  -0.010, -0.069,  0.037, 5,  22.575,-47.194, 13.388
708300.40520, 3,  -0.077,  9.665, -2.431, 4,  -0.008, -0.087,  0.045, 5,  19.939,-45.834, 14.105
708300.42507, 3,  -0.211,  9.679, -2.484, 4,  -0.005, -0.068,  0.047, 5,  22.624,-45.053, 12.656
708300.44493, 3,  -0.093,  9.684, -2.445, 4,  -0.002, -0.032,  0.047, 5,  22.624,-45.053, 12.656
708300.46480, 3,  -0.017,  9.698, -2.445, 4,  -0.001, -0.007,  0.051, 5,  22.624,-45.053, 12.656
708300.48464, 3,  -0.043,  9.703, -2.422, 4,   0.000, -0.000,  0.054, 5,  22.624,-45.053, 12.656
708300.50450, 3,   0.031,  9.648, -2.453, 4,  -0.001, -0.008,  0.056
708300.52437, 3,   0.153,  9.667, -2.426, 4,  -0.002, -0.021,  0.059, 5,  21.957,-45.071, 13.380
708300.54424, 3,   0.400,  9.660, -2.410, 4,  -0.002, -0.033,  0.059, 5,  23.259,-46.463, 12.660
708300.56410, 3,   0.431,  9.653, -2.378, 4,  -0.002, -0.040,  0.056, 5,  23.259,-46.463, 12.660
708300.58397, 3,   0.392,  9.622, -2.426, 4,   0.000, -0.027,  0.051, 5,  22.575,-47.192, 12.662
708300.60387, 3,   0.290,  9.650, -2.491, 4,   0.002, -0.011,  0.043, 5,  24.612,-45.720, 14.113
708300.62370, 3,   0.201,  9.626, -2.434, 4,   0.004, -0.010,  0.036, 5,  23.894,-47.874, 12.665
708300.64357, 3,   0.342,  9.665, -2.405, 4,   0.000, -0.031,  0.031, 5,  21.907,-47.206, 11.934
708300.66344, 3,   0.526,  9.533, -2.551, 4,  -0.002, -0.060,  0.028, 5,  23.259,-46.463, 12.660
708300.68331, 3,   0.814,  9.361, -2.359, 4,  -0.002, -0.071,  0.023, 5,  22.591,-46.480, 12.659
708300.70317, 3,   0.452,  9.547, -1.965, 4,  -0.002, -0.043,  0.008, 5,  22.591,-46.480, 12.659
708300.72304, 3,   0.127,  9.744, -1.819, 4,   0.000,  0.028, -0.003, 5,  22.575,-47.192, 12.662
708300.74291, 3,   0.720,  9.708, -2.503, 4,   0.011,  0.046, -0.007, 5,  22.607,-45.767, 13.383
708300.76274, 3,   0.665,  9.701, -2.216, 4,   0.027, -0.025, -0.013, 5,  21.942,-45.786, 14.108
708300.78261, 3,   0.904,  9.631, -2.383, 4,   0.023, -0.073, -0.020, 5,  21.274,-45.799, 13.380
708300.80248, 3,   0.993,  9.657, -2.460, 4,   0.015, -0.105, -0.029, 5,  21.922,-46.494, 11.931
708300.82234, 3,   0.658,  9.504, -2.189, 4,   0.005, -0.090, -0.042, 5,  21.925,-46.500, 14.110
708300.84221, 3,   0.043,  9.641, -2.192, 4,  -0.004, -0.024, -0.060, 5,  21.909,-47.209, 12.660
708300.86208, 3,  -0.904,  9.992, -1.223, 4,  -0.005,  0.068, -0.078, 5,  22.575,-47.194, 13.388
708300.88191, 3,  -0.938,  9.856, -2.560, 4,   0.002,  0.150, -0.074, 5,  21.957,-45.071, 13.380
708300.90182, 3,  -0.916,  9.622, -2.936, 4,   0.027,  0.084, -0.060, 5,  21.925,-46.500, 14.110
708300.92169, 3,  -0.969,  9.641, -2.032, 4,   0.027,  0.029, -0.041, 5,  22.591,-46.480, 12.659
708300.94156, 3,  -1.010, 10.021, -2.058, 4,   0.000,  0.020, -0.025, 5,  23.944,-45.737, 14.111
708300.96142, 3,  -0.732,  9.784, -2.261, 4,  -0.008, -0.035, -0.007, 5,  23.279,-45.753, 14.836
708300.98129, 3,  -0.641,  9.500, -2.713, 4,  -0.005, -0.102,  0.020, 5,  21.291,-45.087, 13.379
708301.00116, 3,  -0.928,  9.732, -2.106, 4,  -0.001, -0.120,  0.037, 5,  22.624,-45.053, 12.656
708301.02099, 3,  -1.460,  9.887, -2.288, 4,  -0.005, -0.054,  0.043, 5,  22.609,-45.769, 14.110
708301.04086, 3,  -0.323,  9.748, -2.807, 4,   0.001, -0.005,  0.061, 5,  21.944,-45.787, 14.833
708301.06073, 3,  -0.364,  9.602, -1.778, 4,   0.007, -0.007,  0.092, 5,  23.244,-47.176, 12.663
708301.08060, 3,   0.201,  9.693, -2.256, 4,  -0.002,  0.030,  0.098, 5,  21.243,-47.227, 14.111
708301.10046, 3,   0.287,  9.727, -2.981, 4,   0.004,  0.012,  0.104, 5,  20.605,-45.815, 12.654
708301.12033, 3,   0.483,  9.562, -2.606, 4,   0.006, -0.035,  0.107, 5,  23.927,-46.451, 14.113
708301.14017, 3,   0.646,  9.519, -2.367, 4,  -0.011, -0.030,  0.106, 5,  23.259,-46.465, 13.387
708301.16003, 3,   0.072,  9.818, -1.907, 4,  -0.021,  0.035,  0.096, 5,  22.624,-45.055, 13.382
708301.17993, 3,  -0.694,  9.772, -2.771, 4,  -0.013,  0.102,  0.081, 5,  21.938,-45.778, 11.201
708301.19980, 3,  -0.940,  9.578, -3.209, 4,   0.005,  0.095,  0.084, 5,  21.291,-45.085, 12.653
708301.21966, 3,  -1.141,  9.622, -2.910, 4,   0.004,  0.012,  0.098, 5,  22.607,-45.766, 12.657
708301.23953, 3,  -1.091,  9.672, -2.608, 4,  -0.020, -0.043,  0.112, 5,  21.245,-47.229, 14.836
708301.25937, 3,  -0.476,  9.712, -2.953, 4,  -0.032, -0.014,  0.136, 5,  21.275,-45.801, 14.107
708301.27923, 3,  -1.589,  9.531, -3.563, 4,  -0.022,  0.094,  0.161, 5,  23.227,-47.890, 12.665
708301.29910, 3,  -1.469,  9.495, -3.381, 4,  -0.010,  0.256,  0.172, 5,  23.279,-45.753, 14.836
708301.31897, 3,   0.172,  9.351, -3.333, 4,  -0.032,  0.227,  0.194, 5,  21.909,-47.211, 13.387
708301.33884, 3,   1.385,  9.366, -2.888, 4,  -0.057,  0.111,  0.227, 5,  20.573,-47.241, 12.659
708301.35870, 3,   1.486,  9.361, -2.723, 4,  -0.070,  0.067,  0.228, 5,  21.257,-46.513, 13.382
708301.37854, 3,   1.440,  9.504, -2.778, 4,  -0.060,  0.112,  0.210, 5,  21.255,-46.509, 11.929
708301.39841, 3,   2.316,  9.698, -3.010, 4,  -0.037,  0.144,  0.202, 5,  20.572,-47.238, 11.932
708301.41827, 3,   2.357,  9.555, -3.364, 4,  -0.015,  0.124,  0.188, 5,  20.589,-46.529, 12.656
708301.43814, 3,   2.036,  9.004, -3.369, 4,   0.001,  0.140,  0.151, 5,  19.890,-47.975, 14.111
708301.45801, 3,   1.168,  9.277, -3.003, 4,  -0.007,  0.168,  0.111, 5,  21.271,-45.793, 11.200
708301.47790, 3,   0.086,  9.925, -2.697, 4,  -0.013,  0.197,  0.084, 5,  20.570,-47.237, 11.205
708301.49774, 3,   0.474,  9.361, -2.721, 4,  -0.018,  0.190,  0.069, 5,  20.573,-47.241, 12.659
708301.51761, 3,   1.486,  9.669, -3.400, 4,  -0.018,  0.151,  0.061, 5,  20.557,-47.955, 12.660
708301.53747, 3,   1.022,  9.102, -3.115, 4,  -0.001,  0.124,  0.053, 5,  21.257,-46.512, 12.656
708301.55734, 3,   0.189,  9.433, -3.395, 4,   0.004,  0.124,  0.039, 5,  21.208,-48.651, 12.662
708301.57721, 3,  -0.500,  9.882, -3.551, 4,   0.005,  0.105,  0.035, 5,  21.274,-45.799, 13.380
708301.59707, 3,  -0.421,  9.047, -2.764, 4,   0.012,  0.057,  0.047, 5,  19.888,-47.972, 12.659
708301.61694, 3,  -0.598,  9.760, -3.656, 4,  -0.001, -0.029,  0.056, 5,  21.242,-47.226, 13.385
708301.63678, 3,  -0.440,  9.334, -2.967, 4,   0.013, -0.071,  0.070, 5,  21.207,-48.648, 11.935
708301.65665, 3,   1.108,  9.715, -3.527, 4,   0.005, -0.099,  0.087, 5,  23.184,-50.038, 17.027
708301.67651, 3,   1.649,  9.511, -3.391, 4,  -0.002, -0.118,  0.096, 5,  21.243,-47.227, 14.111
708301.69577, 3,   1.079,  9.349, -3.771, 4,   0.000, -0.021,  0.096, 5,  19.887,-47.969, 11.932
708301.71625, 3,   0.826,  8.535, -2.754, 4,   0.009,  0.095,  0.084, 5,  20.573,-47.241, 12.659
708301.73611, 3,   1.139, 10.344, -4.391, 4,  -0.001,  0.114,  0.070, 5,  19.855,-49.400, 13.388
708301.75598, 3,   0.907, 11.265, -3.955, 4,   0.012,  0.055,  0.070, 5,  20.558,-47.958, 14.113
708301.77585, 3,   1.412,  6.736, -2.623, 4,   0.007,  0.004,  0.061, 5,  19.188,-49.414, 12.660
708301.79571, 3,   2.032,  8.803, -3.927, 4,  -0.033,  0.015,  0.041, 5,  19.885,-47.968, 11.205
708301.81558, 3,   1.941, 10.689, -4.025, 4,  -0.017,  0.039,  0.036, 5,  19.888,-47.974, 13.385
708301.83545, 3,   1.366,  9.069, -2.345, 4,   0.011, -0.014,  0.004, 5,  19.221,-47.987, 12.657
708301.85531, 3,   1.278,  9.246, -2.895, 4,  -0.004,  0.002, -0.035, 5,  19.905,-47.260, 13.383
708301.87518, 3,   1.484,  9.514, -3.740, 4,   0.010,  0.045, -0.053, 5,  19.240,-47.276, 14.108
708301.89444, 3,   1.184,  8.925, -2.989, 4,   0.026,  0.074, -0.048, 5,  20.555,-47.952, 11.934
708301.91488, 3,   0.715,  8.681, -3.766, 4,   0.029, -0.002, -0.060, 5,  21.909,-47.209, 12.660
708301.93475, 3,   0.089, 10.942, -5.745, 4,   0.045, -0.110, -0.092, 5,  19.917,-46.539, 10.475
708301.95462, 3,  -0.380,  8.334, -1.931, 4,   0.060, -0.165, -0.102, 5,  22.607,-45.767, 13.383
708301.97449, 3,   0.455,  9.212, -3.537, 4,  -0.016, -0.273, -0.076, 5,  20.508,-50.096, 13.391
708301.99435, 3,   0.732,  9.473, -3.235, 4,  -0.011, -0.405, -0.062, 5,  20.589,-46.530, 13.382
708302.01419, 3,   0.895, 11.356, -3.503, 4,  -0.006, -0.454, -0.058, 5,  20.572,-47.238, 11.932
708302.03409, 3,   1.775,  9.421, -3.142, 4,   0.009, -0.360, -0.060, 5,  21.225,-47.939, 12.660
708302.05395, 3,  -0.199,  7.497,  0.148, 4,  -0.005, -0.211, -0.057, 5,  20.587,-46.526, 11.929
708302.07382, 3,   0.144, 10.880, -4.357, 4,   0.035, -0.209, -0.076, 5,  21.225,-47.939, 12.660
708302.09369, 3,  -0.591,  9.184, -3.592, 4,   0.089, -0.233, -0.065, 5,  20.540,-48.668, 12.662
708302.11355, 3,   0.002, 10.064, -4.487, 4,   0.077, -0.305, -0.023, 5,  21.222,-47.932, 10.481
708302.13339, 3,   0.275,  9.131, -2.053, 4,   0.062, -0.388, -0.013, 5,  19.235,-47.267, 10.477
708302.15326, 3,   0.301,  9.320, -2.795, 4,   0.010, -0.463, -0.014, 5,  20.572,-47.238, 11.932
708302.17312, 3,  -0.893, 10.703, -1.335, 4,   0.016, -0.402, -0.027, 5,  20.554,-47.949, 10.481
708302.19299, 3,  -1.752,  9.710, -2.725, 4,   0.017, -0.206,  0.015, 5,  21.938,-45.778, 11.201
708302.21286, 3,  -0.510, 10.502, -2.063, 4,   0.034, -0.222,  0.028, 5,  23.207,-48.596, 10.487
708302.23269, 3,   0.871,  8.664, -4.221, 4,   0.062, -0.189,  0.070, 5,  19.933,-45.824,  9.747
708302.25256, 3,   0.785,  8.282, -2.204, 4,   0.023, -0.125,  0.068, 5,  21.921,-46.492, 11.203
708302.27243, 3,   0.433, 10.105, -3.690, 4,   0.026,  0.039,  0.050, 5,  20.535,-48.660,  9.756
708302.29230, 3,   0.182,  9.313, -3.127, 4,   0.010,  0.119,  0.041, 5,  20.569,-47.234,  9.753
708302.31216, 3,   0.120,  9.129, -2.857, 4,   0.005,  0.083,  0.064, 5,  19.902,-47.252, 10.478
708302.33206, 3,  -0.663, 10.045, -5.152, 4,   0.001,  0.033,  0.059, 5,  20.569,-47.234,  9.753
708302.35193, 3,  -0.926,  9.095, -2.745, 4,   0.011, -0.000,  0.057, 5,  19.901,-47.250,  9.752
708302.37176, 3,  -0.981,  9.318, -3.807, 4,   0.004, -0.025,  0.096, 5,  19.901,-47.250,  9.752
708302.39163, 3,  -0.696, 10.387, -3.924, 4,   0.006, -0.119,  0.117, 5,  20.569,-47.234,  9.753
708302.41150, 3,   0.139, 10.236, -2.572, 4,   0.024, -0.151,  0.128, 5,  20.566,-47.231,  8.301
708302.43136, 3,  -0.971, 10.330, -3.735, 4,   0.010, -0.186,  0.152, 5,  18.517,-49.425, 10.481
708302.45123, 3,  -1.110,  9.004, -3.687, 4,   0.084, -0.101,  0.170, 5,  20.551,-47.946,  9.029
708302.47110, 3,  -0.529,  7.683, -3.304, 4,   0.081, -0.002,  0.173, 5,  19.234,-47.266,  9.750
708302.49093, 3,   0.902, 10.160, -8.030, 4,   0.086,  0.008,  0.196, 5,  18.579,-46.568,  9.021
708302.51080, 3,   1.304,  6.288,  1.122, 4,   0.066,  0.056,  0.203, 5,  19.884,-47.964,  9.753
708302.53067, 3,   2.809, 10.708, -7.576, 4,  -0.027,  0.241,  0.195, 5,  19.221,-47.987, 12.657
708302.55054, 3,   4.917,  8.930, -1.560, 4,   0.015,  0.298,  0.168, 5,  18.565,-47.282,  9.750
708302.57040, 3,   5.080,  8.607, -3.943, 4,   0.022,  0.452,  0.139, 5,  19.237,-47.270, 11.929
708302.59027, 3,   2.969,  8.396, -3.142, 4,   0.000,  0.700,  0.065, 5,  17.883,-48.018, 11.929
708302.61017, 3,   2.802, 14.233, -5.551, 4,   0.016,  0.789, -0.049, 5,  18.570,-47.292, 13.382
708302.63000, 3,   1.615,  8.081,  3.450, 4,   0.037,  0.751, -0.135, 5,  17.883,-48.018, 11.929
708302.64987, 3,   1.084,  9.176, -5.858, 4,  -0.043,  0.766, -0.159, 5,  17.885,-48.021, 12.656
708302.66974, 3,  -1.436,  7.987, -1.041, 4,   0.093,  0.557, -0.217, 5,  17.902,-47.308, 13.380
708302.68960, 3,  -0.483,  8.724, -4.735, 4,   0.114,  0.334, -0.261, 5,  18.538,-48.720, 14.111
708302.70947, 3,  -1.969, 10.294, -2.764, 4,   0.084, -0.048, -0.223, 5,  19.890,-47.975, 14.111
708302.72934, 3,  -0.464, 10.031, -2.285, 4,   0.060, -0.339, -0.181, 5,  19.888,-47.974, 13.385
708302.74920, 3,   1.756,  9.916, -3.405, 4,   0.013, -0.555, -0.140, 5,  19.890,-47.975, 14.111
708302.76904, 3,   2.295,  8.597, -4.398, 4,   0.046, -0.641, -0.081, 5,  21.208,-48.651, 12.662
708302.78891, 3,   2.199,  9.461, -3.546, 4,   0.060, -0.478, -0.080, 5,  20.540,-48.668, 12.662
708302.80878, 3,   3.161,  8.746, -2.986, 4,   0.059, -0.109, -0.112, 5,  21.909,-47.209, 12.660
708302.82864, 3,   1.062, 12.065, -2.065, 4,   0.020,  0.273, -0.142, 5,  19.887,-47.969, 11.932
708302.84851, 3,   0.022, 11.715, -3.699, 4,   0.027,  0.601, -0.216, 5,  20.538,-48.665, 11.935
708302.86835, 3,  -2.180,  9.511,  0.943, 4,   0.009,  0.750, -0.250, 5,  21.240,-47.221, 11.932
708302.88821, 3,  -1.864,  9.342, -1.608, 4,   0.013,  0.653, -0.239, 5,  20.602,-45.810, 11.200
708302.90811, 3,  -1.285,  8.073, -0.175, 4,   0.002,  0.270, -0.201, 5,  21.938,-45.776, 10.477
708302.92798, 3,  -1.962, 12.019, -4.365, 4,  -0.012,  0.025, -0.145, 5,  21.284,-45.076,  9.021
708302.94784, 3,  -0.814,  8.880, -2.711, 4,   0.002,  0.037, -0.130, 5,  21.921,-46.490, 10.478
708302.96771, 3,   0.134,  9.303, -0.526, 4,  -0.056,  0.124, -0.076, 5,  20.584,-46.521,  9.750
708302.98758, 3,  -0.589, 11.849, -1.950, 4,  -0.077,  0.222, -0.016, 5,  20.581,-46.516,  7.571
708303.00741, 3,  -1.792,  6.255, -1.316, 4,  -0.062,  0.305, -0.014, 5,  18.611,-45.139,  7.565
708303.02728, 3,  -1.067, 10.359, -5.224, 4,  -0.018,  0.321, -0.019, 5,  18.611,-45.140,  8.292
708303.04715, 3,   1.060, 10.354, -3.467, 4,   0.044,  0.298,  0.007, 5,  15.987,-43.056,  5.377
708303.06701, 3,   0.991,  9.100, -1.988, 4,   0.007,  0.222,  0.023, 5,  18.660,-42.999,  8.287
708303.08688, 3,   0.179,  8.148, -2.484, 4,  -0.024,  0.277,  0.034, 5,  19.266,-45.839,  9.746
708303.10675, 3,  -0.330, 11.691, -3.029, 4,  -0.001,  0.410,  0.014, 5,  17.943,-45.155,  7.564
708303.12662, 3,   0.890,  9.342, -3.953, 4,   0.044,  0.416, -0.007, 5,  17.308,-43.744,  7.559
708303.14645, 3,   1.311, 11.072, -4.522, 4,   0.043,  0.332, -0.005, 5,  17.957,-44.438,  6.836
708303.16632, 3,  -0.242,  7.624, -1.613, 4,   0.068,  0.306, -0.024, 5,  17.339,-42.314,  6.828
708303.18622, 3,  -0.940, 11.289, -5.305, 4,   0.059,  0.226, -0.046, 5,  15.939,-45.200,  6.834
708303.20608, 3,   1.981, 10.256, -2.058, 4,   0.051,  0.070, -0.069, 5,  16.641,-43.761,  7.558
708303.22595, 3,   2.553,  8.126, -1.161, 4,   0.018, -0.062, -0.047, 5,  15.941,-45.203,  7.561
708303.24582, 3,   0.383,  9.514, -0.962, 4,  -0.090, -0.081, -0.034, 5,  15.323,-43.079,  7.555
708303.26565, 3,   0.431,  9.014, -1.589, 4,  -0.021,  0.050, -0.081, 5,  16.690,-41.620,  7.552
708303.28552, 3,   0.811, 11.399, -5.032, 4,   0.073,  0.184, -0.100, 5,  16.656,-43.044,  6.830
708303.30539, 3,  -0.187,  8.404, -5.908, 4,   0.143,  0.254, -0.106, 5,  14.670,-42.384,  8.276
708303.32525, 3,  -1.512,  9.887, -4.664, 4,   0.117,  0.303, -0.111, 5,  15.338,-42.366,  7.552
708303.34512, 3,  -0.165, 11.084, -4.726, 4,   0.087,  0.331, -0.119, 5,  15.390,-40.228,  9.000
708303.36499, 3,   0.455,  7.839, -1.462, 4,   0.005,  0.304, -0.095, 5,  15.994,-43.069, 11.186
708303.38483, 3,   0.177,  9.890, -2.855, 4,  -0.021,  0.409, -0.096, 5,  17.313,-43.752, 11.189
708303.40469, 3,   0.239, 10.256, -2.656, 4,   0.042,  0.587, -0.107, 5,  16.646,-43.768, 11.188
