709848.84391, 3,   1.431,  9.519, -2.429
709848.88283, 3,   1.431,  9.519, -2.429, 5, -12.132,-46.573, -2.652
709848.90269, 3,   1.431,  9.519, -2.429, 4,  -0.049, -0.301,  0.013, 5, -10.860,-49.396, -1.917
709848.92256, 3,   1.182,  9.610, -2.278, 4,  -0.049, -0.301,  0.013, 5, -10.141,-47.244,  0.258
709848.94240, 3,   1.122,  9.588, -2.371, 4,  -0.049, -0.301,  0.013, 5,  -9.505,-48.654,  0.264
709848.96226, 3,   1.230,  9.550, -2.345, 4,   0.004,  0.012,  0.006, 5,  -9.473,-47.227,  0.259
709848.98213, 3,   1.481,  9.500, -2.278, 4,   0.001, -0.007,  0.014, 5, -10.809,-47.260, -0.470
709849.00200, 3,   1.263,  9.590, -2.378, 4,   0.000,  0.007,  0.021, 5, -11.494,-47.986, -1.193
709849.02187, 3,   0.914,  9.619, -2.343, 4,   0.005,  0.030,  0.021, 5, -10.159,-47.954, -1.190
709849.04173, 3,   1.172,  9.569, -2.359, 4,   0.005,  0.024,  0.018, 5, -10.095,-45.100, -1.198
709849.06160, 3,   1.524,  9.555, -2.414, 4,   0.001, -0.016,  0.020, 5, -10.811,-47.258, -1.195
709849.08144, 3,   1.871,  9.483, -2.288, 4,  -0.001, -0.040,  0.031, 5, -11.493,-47.987, -0.468
709849.10130, 3,   1.842,  9.578, -2.328, 4,   0.001, -0.007,  0.041, 5, -10.109,-45.816, -0.471
709849.12117, 3,   1.452,  9.588, -2.637, 4,   0.010,  0.055,  0.040, 5,  -8.200,-50.056,  3.174
709849.14104, 3,   1.072,  9.504, -2.520, 4,   0.013,  0.080,  0.026, 5,  -6.851,-49.304,  0.995
709849.16093, 3,   1.608,  9.535, -2.314, 4,   0.001,  0.039,  0.020, 5,  -8.154,-47.908,  0.264
709849.18080, 3,   1.656,  9.550, -2.314, 4,  -0.010, -0.036,  0.032, 5, -10.811,-47.258, -1.195
709849.20067, 3,   1.122,  9.447, -2.711, 4,  -0.008, -0.053,  0.034, 5,  -9.489,-47.939, -0.464
709849.22050, 3,   0.988,  9.578, -2.876, 4,   0.001,  0.001,  0.029, 5, -10.109,-45.816, -0.471
709849.24037, 3,   0.658,  9.650, -2.608, 4,   0.001,  0.024,  0.031, 5, -10.811,-47.258, -1.195
709849.26024, 3,   0.711,  9.619, -2.350, 4,  -0.012, -0.010,  0.035, 5,  -8.141,-47.194, -0.465
709849.28010, 3,   1.440,  9.557, -2.859, 4,  -0.016, -0.057,  0.056, 5, -12.160,-48.006,  0.258
709849.29997, 3,   1.613,  9.327, -2.701, 4,  -0.005, -0.053,  0.085, 5, -11.476,-47.276,  0.255
709849.31984, 3,   1.503,  9.533, -2.706, 4,   0.004,  0.007,  0.091, 5,  -9.457,-46.512, -0.468
709849.33968, 3,   2.180,  9.440, -2.434, 4,  -0.001, -0.011,  0.074, 5, -10.124,-46.530,  0.256
709849.35954, 3,   1.651,  9.665, -2.967, 4,   0.000, -0.058,  0.075, 5, -10.141,-47.246,  0.984
709849.37941, 3,   2.524,  9.284, -2.656, 4,   0.005, -0.076,  0.054, 5, -10.109,-45.816, -0.471
709849.39928, 3,   2.402,  9.380, -2.357, 4,   0.007, -0.063,  0.040, 5, -10.809,-47.260, -0.470
709849.41914, 3,   2.230,  9.509, -2.575, 4,   0.011,  0.007,  0.028, 5, -10.158,-47.955, -0.465
709849.43901, 3,   1.976,  9.514, -2.845, 4,   0.023,  0.101,  0.015, 5, -10.823,-47.975,  0.986
709849.45891, 3,   1.515,  9.523, -2.355, 4,   0.029,  0.167,  0.001, 5,  -9.457,-46.512, -0.468
709849.47874, 3,   1.175,  9.648, -1.886, 4,   0.021,  0.204, -0.012, 5, -10.124,-46.530,  0.256
709849.49861, 3,   1.098,  9.674, -2.106, 4,   0.017,  0.196, -0.009, 5, -10.811,-47.258, -1.195
709849.51848, 3,   0.842,  9.497, -2.503, 4,   0.026,  0.189, -0.003, 5, -11.462,-46.559, -1.198
709849.53834, 3,   0.828,  9.567, -2.333, 4,   0.029,  0.221,  0.006, 5, -11.476,-47.278,  0.981
709849.55821, 3,   1.192,  9.691, -1.866, 4,   0.021,  0.223,  0.019, 5, -10.141,-47.246,  0.984
709849.57808, 3,   1.397,  9.669, -1.828, 4,   0.006,  0.150,  0.037, 5, -10.809,-47.260, -0.470
709849.59795, 3,   1.579,  9.557, -2.175, 4,   0.005,  0.062,  0.047, 5, -10.109,-45.816, -0.471
709849.61778, 3,   1.783,  9.523, -2.295, 4,   0.013,  0.023,  0.052, 5, -12.129,-46.577, -0.473
709849.63765, 3,   1.735,  9.571, -2.168, 4,   0.018,  0.056,  0.054, 5, -10.809,-47.260, -0.470
709849.65752, 3,   1.242,  9.677, -2.072, 4,   0.022,  0.150,  0.053, 5, -12.146,-47.292, -0.471
709849.67738, 3,   1.129,  9.665, -2.048, 4,   0.027,  0.239,  0.053, 5, -11.444,-45.848, -0.475
709849.69725, 3,   1.323,  9.602, -2.151, 4,   0.032,  0.287,  0.063, 5,  -8.821,-47.926,  0.989
709849.71712, 3,   1.189,  9.523, -2.228, 4,   0.033,  0.320,  0.072, 5,  -8.139,-47.197,  0.987
709849.73701, 3,   1.460,  9.523, -1.900, 4,   0.027,  0.340,  0.079, 5,  -8.200,-50.056,  3.174
709849.75685, 3,   1.797,  9.574, -1.900, 4,   0.018,  0.304,  0.093, 5, -11.491,-47.990,  0.984
709849.77672, 3,   2.438,  9.366, -3.218, 4,   0.013,  0.218,  0.104, 5, -12.148,-47.289, -1.924
709849.79658, 3,   2.383,  9.375, -2.560, 4,   0.015,  0.161,  0.106, 5,  -9.489,-47.939, -0.464
709849.81645, 3,   2.244,  9.519, -1.400, 4,   0.007,  0.204,  0.096, 5, -10.791,-46.547,  0.255
709849.83632, 3,   2.299,  9.607, -1.196, 4,   0.002,  0.329,  0.089, 5, -10.144,-47.241, -1.193
709849.85619, 3,   2.216,  9.564, -1.646, 4,   0.029,  0.350,  0.085, 5, -10.175,-48.669, -0.464
709849.87605, 3,   2.757,  9.523, -2.934, 4,   0.056,  0.251,  0.080, 5, -10.127,-46.527, -1.195
709849.89589, 3,   3.474,  9.447, -2.993, 4,   0.055,  0.117,  0.074, 5, -10.158,-47.955, -0.465
709849.91576, 3,   3.448,  9.301, -1.752, 4,   0.020,  0.094,  0.064, 5,  -9.457,-46.512, -0.468
709849.93562, 3,   3.106,  9.399, -1.062, 4,  -0.018,  0.172,  0.034, 5, -11.461,-46.561, -0.473
