,mean_accl_x,mean_accl_y,mean_accl_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,mean_mag_x,mean_mag_y,mean_mag_z,std_accl_x,std_accl_y,std_accl_z,std_gyro_x,std_gyro_y,std_gyro_z,std_mag_x,std_mag_y,std_mag_z,90th_accl_x,90th_accl_y,90th_accl_z,90th_gyro_x,90th_gyro_y,90th_gyro_z,90th_mag_x,90th_mag_y,90th_mag_z,10th_accl_x,10th_accl_y,10th_accl_z,10th_gyro_x,10th_gyro_y,10th_gyro_z,10th_mag_x,10th_mag_y,10th_mag_z,sublabel,label
10,-0.05638257992951962,-0.006527130964304581,0.012970275521794456,0.002113910435738067,0.052494598322658736,-0.0669880485029384,-0.47753537405409247,-0.2818074772297024,-1.2875826633998662,0.46444335749103277,0.3028109103871066,0.7132104934138114,0.04410337047293851,0.10062956945354272,0.02504556321637453,0.09807092443227658,0.1695570398493173,0.0891690256184705,0.5330738909687929,0.3102757818347175,0.7615902080323438,0.05355679424567105,0.20458476575338755,-0.040545539575803646,-0.3704994838450172,-0.09591738600197244,-1.1873288439473226,-0.6550148382809502,-0.34975949080192137,-0.8514193820598098,-0.05202933623279789,-0.07497192276535815,-0.09699521952667767,-0.6410114550785571,-0.46264085819861467,-1.3893748686206482,0,0
11,0.01796257294793617,-0.018606031654254077,-0.05121983920786915,0.011613748118161491,0.07646017021981105,-0.05768461151396737,-0.41910063457891616,-0.2376489648712949,-1.3735031932870139,0.5958750201914473,0.2537223910106695,0.5444084786358607,0.04999868745143326,0.19825579149771627,0.05544958983916503,0.08771075400933223,0.1715394219065577,0.061027882093320114,0.7356441986535558,0.2041428432474585,0.5821834375365367,0.0620075700981336,0.2956322808162568,0.010330907066137538,-0.2933647658772981,-0.050583801723613084,-1.3019861081841804,-0.8662568200960541,-0.35846686676424955,-0.6912782958819828,-0.03784757445740095,-0.25485948797877633,-0.11912261117897531,-0.5467957396009585,-0.4504528898824891,-1.4439611608913487,0,0
12,0.03311834688133727,0.0068745001091894435,0.07613288708783245,0.004037190457332992,0.07550221374842679,-0.06102855149932706,-0.39397485772218965,-0.311104571281668,-1.4454749043246262,0.4419924122861832,0.3255578496217348,0.46213077533291336,0.02784726113103851,0.10318200625755919,0.033539138791241624,0.07803500554664491,0.19861902077285531,0.05819402118585741,0.5180198646785211,0.26838332906240353,0.5901256176023163,0.0314099333909416,0.20558437250613637,-0.01565912153294522,-0.3074355360850317,-0.08361154565184056,-1.3553402837068642,-0.5522034697916287,-0.3106706513425551,-0.48423116604833794,-0.030659558215076484,-0.06410119932921504,-0.11239058678600694,-0.4788676667222657,-0.5367823675878165,-1.5039194821834017,0,0
13,-0.029192834749640153,0.005575133169919455,0.02624918120273187,0.00947677031638935,0.04318992546582206,-0.05500283786234227,-0.2890792889167195,-0.2628187459054588,-1.5220553380645732,0.6600742530632164,0.21425643830203625,0.4944095654159332,0.05150830219963886,0.15794603861355608,0.03871538345445546,0.07374978473628728,0.27209567972473386,0.05880605239688397,0.8550358080800889,0.2148450979132297,0.5465222626867234,0.059093509459353426,0.21583034172181154,-0.0065543344440945625,-0.19172717473407483,0.06271479736208053,-1.448446065854129,-0.771700885378817,-0.22718228182141217,-0.5226052637919075,-0.039401740131417055,-0.15877228887079858,-0.10196146702968711,-0.3846959420403143,-0.6150022493535968,-1.5827538320550685,0,0
14,-0.04159217253281022,0.017530027886411635,0.09233703136725506,0.0034543783295769557,0.02478050110269846,-0.049363387920036,-0.32072872682824155,-1.2176100860301642,-1.4957782385727088,0.47764506527349593,0.24717921952341973,0.4479584696296339,0.03772039355175171,0.10680857142905663,0.026496914939758517,0.09697235902872878,0.3304383784519641,0.11263154357166621,0.5281483800627592,0.29283407208974477,0.6148564654309077,0.053459658891045043,0.16197652791747028,-0.015272857838266703,-0.20516322060461287,-0.7783728884846537,-1.3434697189231157,-0.674370014939871,-0.31023932621748607,-0.45002474695314787,-0.04202439470631923,-0.11037466192521123,-0.0826482822957615,-0.4525171801295782,-1.6077205197444786,-1.630517717875323,0,0
15,0.005683482379373491,0.0059884864147771244,0.07116050570671555,0.007825469287747243,0.0660642599912236,-0.05698933686354604,-0.34717717998127023,-1.1204712088914317,-1.2750478451992446,0.4015170056466799,0.23927413087597094,0.5281401679871915,0.04159591305569311,0.12324488262060931,0.03608827612265818,0.09991923844510504,0.2077837861409013,0.05673405938658023,0.519060465574162,0.23759749826061247,0.6995468409838267,0.05229403463553296,0.23090774357577243,-0.013562261476119018,-0.20661491686097128,-0.8355172505703206,-1.187617511299715,-0.5069720175277707,-0.2658397961557093,-0.5710446986485446,-0.04989235843102574,-0.12728467615921163,-0.09263595782959161,-0.46526194206851695,-1.3635839629131328,-1.3377597378794504,0,0
16,0.052214529539565284,0.013479166086806495,0.08239226860502125,0.0086802604084561,0.054901984585528744,-0.07331173699010374,-0.05048964944762426,-0.649541777676934,-1.3168957137497763,0.6452728021904782,0.35857879973029055,0.6782147227680991,0.05519681804790932,0.14612748066078546,0.047818318345058286,0.16846853711625162,0.2406545994091651,0.07668646791264166,0.9541703867381459,0.36303223619470315,0.894208888041627,0.0664757964109299,0.2863026177906014,-0.0030227806641767575,0.13317627311756935,-0.3467254999580081,-1.2143861277337669,-0.70690613627691,-0.4272632242127341,-0.6139403345483747,-0.04940668165789571,-0.11691375609944289,-0.12745487087846893,-0.31106791892561686,-0.9608387971245347,-1.4258877683647282,0,0
17,-0.1743682219237202,0.017310770947834984,0.12553691675113843,0.012682237019047552,-0.010797169238885651,-0.046924408590780245,-0.3138237086221693,-0.5047102938429853,-1.3755841875391852,0.6485248921798411,0.295029762130532,0.7152345172722798,0.0526403507900966,0.1477435719092109,0.03392255608793359,0.10547392015772224,0.1921028142729219,0.07847772891667812,0.6758443338507248,0.33375604333065373,0.9510229979181208,0.10076457659391014,0.20250225168516092,-0.004512654915079582,-0.18267763962950295,-0.28104720261036964,-1.252433892912519,-0.9973725329468082,-0.2617691652878717,-0.6768880092281441,-0.06184000705002454,-0.18655302654094208,-0.09004247302246446,-0.46532478606229877,-0.7326385392906767,-1.468666861855864,0,0
18,-0.09117102409401251,-0.009217521431921696,0.024941211614341093,0.0300500384261775,0.14780710219725615,-0.06750674546436382,-0.529692597064699,-0.7491350110973902,-1.2733614377863134,0.8648455884652487,0.2485573833221661,0.5708899313301571,0.05939157751844702,0.20642623841377442,0.07129115426669551,0.2100747212695296,0.2177057158083845,0.08809166630426622,0.9774104734074593,0.27323573671942775,0.7567148103682018,0.09989035840227609,0.3814735107085594,0.028650842299461268,-0.3088369571463647,-0.5767881359291457,-1.147943352013581,-1.2230441805147991,-0.24931465230150826,-0.6830215740314198,-0.03872179264903501,-0.1475683631837392,-0.17066122415465107,-0.7690812300063842,-1.0456595127945996,-1.372167478151205,0,0
19,-0.15369495079698764,-0.011805472182334879,0.0053819549638959565,0.007098341775975419,-0.027435351636551822,-0.04869761795999538,-0.20806371262530896,0.025713859179928234,-0.6746225891217774,0.8428359402554552,0.27905137387369117,0.5932046874708677,0.056919957886098355,0.17885651971261093,0.050564006117606954,0.3821575224538794,0.7771724306876449,1.1965089907118214,0.7453564736795375,0.2619404100066871,0.6450131590470121,0.07220678233386427,0.1756378202050371,0.0057509232578066,0.36160162171547183,1.3824100900830893,1.3698203362205645,-1.135425585101835,-0.28991312969861566,-0.7528105325302271,-0.07524468598841341,-0.31841781734105373,-0.11818454220618463,-0.6031542332244313,-0.7104314480841175,-1.4456438803357827,0,0
20,-0.08317458432262083,-0.003658818882596618,-0.06232054302918183,0.03104081904336276,0.11155469729756656,-0.058103983525332616,0.09147688918647254,1.4684308553184051,1.3277392745850396,1.3061098585249569,0.7618308784623088,1.078363827473704,0.08881025288215853,0.2747222073609931,0.1184887730824052,0.23408561601378236,0.23442898087562158,0.08107629696934136,1.6946619840762138,0.7028086034677057,1.0500250246786824,0.1215515424838755,0.46006759164343325,0.07202273715907712,0.39453187445710824,1.748732797364114,1.4221747370105722,-1.7816387412948371,-0.7144448840476514,-1.228790888353642,-0.06339417272404065,-0.2546095862905891,-0.2463137277838283,-0.2166762402654293,1.2172242216283533,1.2078638701941327,0,0
21,-0.013852065101458463,-0.0077150722462651115,-0.05673218398619747,0.01835494172920633,0.047404933939912824,-0.05943935229836403,0.048564039558023554,1.7996667407215428,1.3346334860274507,1.419233048541236,0.6102846995893121,0.868460073930742,0.08098534235389261,0.26661795033170643,0.09230427488532796,0.23699826897776818,0.18532027684790567,0.0908310670413756,1.8799583168933378,0.6798405405577884,0.9452039748996286,0.12359138493102165,0.3960094589047814,0.09006676975334474,0.3802285814723822,2.0394759564410734,1.4351295645325755,-1.7517388088934218,-0.5995236960371141,-0.9790840289587547,-0.07543895669766543,-0.32291604772842325,-0.16541907401258557,-0.23916182124053928,1.5736456780529504,1.2377092581646605,0,0
22,-0.05941188475905202,-0.00535176999849192,-0.06026291552039065,0.01470265239526849,0.026821364889560592,-0.057309383924851104,0.04786985141105058,2.007259668410102,1.1678639874128087,0.8737174322729632,0.7088404369477784,0.8961512447603438,0.06262571764320406,0.18880519085612937,0.08841443158794085,0.17301118994058381,0.21766534935608856,0.1339804152346353,1.1335006077535952,0.8333383694416724,1.0505361550789556,0.08658281481851321,0.23436471692902872,0.051661122396738354,0.26474017409966144,2.2814436678467254,1.3467691920319573,-1.0782619092346277,-0.8375612494344971,-1.1754760558328634,-0.08359832648624996,-0.22807835706138152,-0.16392919976168274,-0.1645408630240901,1.723508182087024,1.0134780913599049,0,0
23,-0.03836399730988868,-0.0024690804126149745,-0.027778612696889436,0.016043120289107374,0.05283613062984793,-0.05487040459559535,0.08445781359527761,1.7286586286776464,1.1713627048952717,0.7667829458283965,0.6019290184871612,0.7369148777890723,0.049338751924304106,0.13231527461980394,0.0629590245266433,0.10894763794538923,0.36942689832119807,0.07070706372065899,0.9233686002271749,0.601339367795254,0.8121134822131705,0.0802690167678228,0.20541777138067824,0.028761203355083694,0.20735732337754612,2.236864464586,1.2443838106053446,-1.1817670116543766,-0.7027451900301581,-0.9731470527709688,-0.0460069442459855,-0.12566031518599485,-0.13335918735426908,-0.08137312165332303,1.2574421596308902,1.081469813849026,0,0
24,-0.12965938255411746,-0.03453630627346435,-0.04237335151083725,0.003629221967903765,0.057475971973856906,-0.05502491007346675,0.07007252416152195,1.3240151618461662,1.1662246942385768,0.6866701121863135,0.9139448524134531,1.0717587051081288,0.06454145462817941,0.07141012100165108,0.03494004005798127,0.0551025926502987,0.30322923085679776,0.07665910897127477,0.6652302047151878,0.8920525020916725,1.2002187269127347,0.06793282673031999,0.15756159809282977,-0.008871916612165652,0.14566965908138096,1.7489449670253219,1.2582468841873136,-1.0187395380039679,-0.8614458782351855,-1.0878761687706984,-0.08952358311843636,-0.027448951728425958,-0.09892653800007024,0.0035228295464421024,0.9154718145753179,1.0663253388491185,0,0
25,-0.09085190648601593,-0.0027512389319308563,-0.024017217187188477,0.004561721372313425,0.0519114943835553,-0.05345778308362821,0.029641276777473937,1.718640369318598,1.314255752278435,0.7427769755765125,0.7203656830801536,0.9213550681197644,0.07184654047665152,0.07118806875634871,0.0381297447175503,0.09482839439200642,0.5117226209282852,0.08751475417088625,0.7334242500761883,0.8433666785995242,0.9633687629708676,0.058122155913093346,0.13894392232288352,-0.006112890221604848,0.13147948528546194,2.37946605132536,1.427272180013795,-0.9323696636657728,-0.9469560842800893,-1.0797767178125273,-0.0627142252416586,-0.04181829879918984,-0.10036123172316185,-0.1119907154237913,1.000740443974601,1.2171645914748754,0,0
26,-0.057316808289161685,-0.018284334998473546,-0.018318768519529984,0.0013756817405804174,0.048762733112396574,-0.060211879687721064,0.0485348400926201,2.099019014418745,1.1915946486199651,0.5346439714051917,0.7977264505387427,0.8954143618059704,0.04860901606868732,0.05873210071084633,0.02550969242781848,0.07966982459786588,0.15173961259890403,0.06065542801658741,0.6054303399123573,0.7491221387719762,1.053170442526516,0.05919064481397941,0.12315846568572547,-0.02630896340050991,0.15131933412236023,2.310982399568402,1.2674349547939519,-0.7132191150437981,-0.8051309915933813,-1.1359224263963563,-0.05630329183634217,-0.020076851926903616,-0.09031837566152054,-0.034460080295247136,1.8628565006878426,1.1246361440323953,0,0
27,-0.12508536350616695,0.026318277309689907,0.006613910287630806,0.009321353748987736,0.05387738766396124,-0.053899227306117944,0.19028410655261105,2.085721084449071,1.150998413391999,0.6363018408806825,1.0356247046346876,0.9717447958576217,0.051872465779193376,0.055673076556893,0.02918027494192348,0.09567165304689722,0.2396179343321708,0.07801726234762595,0.6031410179419471,0.9890467395915352,1.1416746372199331,0.07356667729862834,0.14440010918163734,-0.015052135727021836,0.3061229440049434,2.398184130325369,1.2600844983086414,-0.8735410263655404,-0.9859910080988217,-1.0591742309092171,-0.06582255658969081,-0.002417132628341606,-0.0898217509112196,0.059617378396031595,1.78359934502282,1.0429644053067242,0,0
28,-0.07108511436170822,-0.012727429637169609,-0.02201201330919456,0.01246853923887034,0.06774693135835073,-0.05906412470924777,0.016809620931748478,2.195456019040011,1.1625483763688658,0.6086447840285975,0.7463005627232642,0.8434457591533958,0.0560073559894173,0.058692287844200185,0.035190333685114636,0.08362488546759196,0.2230792475873208,0.07627573763438222,0.6436550794788997,0.7268819370106114,1.1237064377641839,0.07570365510040052,0.1304889152058833,-0.013672622531741443,0.12740719448840462,2.501440032113829,1.2788830795498085,-0.8624412834787041,-0.8951161958108742,-0.9996471981389664,-0.051737930168919866,-0.005707504856139712,-0.11239058678600694,-0.08276825831527787,1.901141337332697,1.0800335177541949,0,0
29,-0.12145019771072806,-0.004952794257803198,-0.05851196625176332,0.006756980386861171,0.030095077004812877,-0.04793973030250664,0.1649172032768862,1.9145728556075774,1.1905948738872887,0.540710384221416,0.6376123438751768,0.7873918372302166,0.043323801212666255,0.07061129618005113,0.031198086645738667,0.09775623433593733,0.1332278550473289,0.05145166134005917,0.538623762412211,0.8014742258272097,0.8836324205282867,0.068127097439572,0.10741465932993202,0.0024952721169448516,0.28611341638483434,2.0732109325733306,1.2665407900682486,-0.8395480637746041,-0.7435054143491664,-1.0184017520566744,-0.04221866541557124,-0.044275665399697295,-0.08204129648983813,0.020572405059430733,1.7581861344913223,1.1194190096879366,0,0
30,0.03486193149314446,0.008373354918803746,0.007756745439010298,-0.0003144734299120949,0.06335699170252894,-0.06279432838928596,0.05462158744644975,1.6967960792393428,1.2669348957040252,0.5657824742796754,0.574218280528764,0.6983401823104783,0.04077899525853559,0.0510658193238489,0.03372506198265461,0.08635292748813655,0.19500783475461547,0.05895749501448367,0.7361991857978978,0.7898823630909839,0.8908668815783038,0.04889429722362274,0.12232546005843482,-0.025426074955530467,0.14330672491518723,1.939756215672765,1.3394468982151728,-0.6018748192102212,-0.6707462573141114,-0.852795502368237,-0.057760322155732256,0.010327853469205506,-0.10174074491844225,-0.039569296989703386,1.4487013220075529,1.1877205215308446,0,0
31,0.10958170069303098,-0.05807946935014016,-0.3034404116994839,0.02870600229482174,-0.09189978711994332,-0.01848346365030298,0.05190642035901096,-0.5719200209247349,-1.150157641826445,2.3861689874319354,1.055793988766641,1.4839051750471113,0.11277005361776206,0.3256892758607427,0.14323320263178457,0.251359934392786,0.7311003435687868,0.7896133945487213,3.04668004108592,0.9275829092692207,1.3281192801502681,0.16273693284530227,0.290092793394774,0.17670019841695395,0.3661075360696231,0.10628030113036283,-0.954050419878556,-2.654564145951471,-1.2755719139419348,-2.177684817598836,-0.12206392691814849,-0.46610971505968773,-0.19323006002943843,-0.25343369222837453,-1.0538162575477525,-1.5423967280571766,0,0
32,-0.2558495844988379,2.361937267889987e-05,-0.2708748522482469,0.026902852936294908,0.039882893125478144,-0.034288067722011775,-0.301202309673222,-0.7701892015522999,-1.4315099087041814,1.5398936009505702,0.8325271723776807,1.1289488728115282,0.09790125083987905,0.2198273727225245,0.10565808389249,0.16914036484369352,0.2726990928442066,0.0777664540857344,1.5766578425105353,1.0243884420268654,1.3215139026698173,0.13816168812492258,0.2680181442715714,0.10524141490142916,-0.10018861339157879,-0.4203483723975874,-1.3226293442138066,-2.0585079529283608,-0.9524015639840837,-1.77805948003158,-0.084278273968632,-0.26631331535402286,-0.17242700104461,-0.558195640072968,-1.1042890625087327,-1.5380737584384212,0,0
33,0.06966887522911537,0.051960555995034255,-0.0019757016184947422,0.001667087804458437,0.06626418134177336,-0.06941599172663189,-0.48184804312736523,-0.26019563979486887,-1.44394355922352,0.8830362248493013,0.9452272548865664,1.124680343293448,0.06680073692319136,0.06589027121998038,0.044697220765549744,0.10417467180015617,0.2316950277442759,0.0966684737484034,1.0253474879999838,1.2025257186803089,1.2574260140202083,0.08862265726565938,0.13706965966147952,-0.014334788865476032,-0.3488057371915573,-0.011521009654326043,-1.3074426252111109,-1.0768744413737732,-0.9493553302882849,-1.2695633672061852,-0.08116994262059982,-0.019993551364174536,-0.13573195005015135,-0.6028462976549007,-0.5016565014542993,-1.576572126313591,0,0
34,0.0364251452830406,0.048734603497123316,0.03269466660925084,0.012857080657374375,0.05200312500255725,-0.04246582194363399,-0.32969423412874505,-0.3796389986840441,-1.4364949847231843,1.2185667632896828,1.1864301322193294,1.2927768091758551,0.0900476172224225,0.16031510372936317,0.0974469304591902,0.0857170109958845,0.2701525566175373,0.10786635492541495,1.3458525638573826,1.5288501336152258,1.536621165738536,0.113586443404543,0.2591882846222904,0.07174683452002098,-0.23441081531063895,-0.1023531990586507,-1.3181514799181575,-1.4842350053206663,-1.4627400604015075,-1.424082018981009,-0.08048999513821777,-0.11799666341492075,-0.16315667237232573,-0.44085333488368555,-0.7130246328322295,-1.5605053239194546,0,0
35,-0.19890327859649798,-0.03498200890270216,0.06548302649137597,0.01038984264987381,0.04690513056353842,-0.06917319740426255,-0.3346338180795464,-0.8369721282471845,-1.3691430087134207,1.4664092490077005,1.1608956910423402,1.3760773199416139,0.09987970128441459,0.2007871317545101,0.11527180773272372,0.07681365678784208,0.42546243867348443,0.09772461778427262,1.9772891873322838,1.355753969361025,1.6957399911158169,0.1338877325213783,0.3180401321903756,0.09128074136519147,-0.2383008585257293,-0.3225145841733613,-1.2470337012226405,-1.9787285509292245,-1.2731726679337394,-1.5462028669231478,-0.09272904982109453,-0.2429058572271553,-0.18738092408144955,-0.43282815687775616,-1.4489940387532227,-1.5084114278133136,0,0
36,-0.11746816495007555,-0.061517490034543286,0.1347896875868488,0.006776407457786373,0.06274056753833386,-0.04916473801991561,-0.3715965604221786,-0.4300217373216053,-1.4486086717378812,1.3021176523470357,1.1262592460580532,1.0734410407124007,0.0799410537106396,0.17833061065079933,0.11648860305363888,0.13878772752855154,0.3532906091831108,0.13806335903681577,1.5494634724377865,1.259137141345598,1.7325413799354694,0.10814686354548662,0.2700590080584335,0.09834384892502714,-0.20669661405288758,0.0848511653482369,-1.2872851952135593,-1.8226384165830893,-1.3816778947088768,-1.201504388523686,-0.09894571251715896,-0.1534410528561384,-0.19891365439399372,-0.5591445843790723,-0.8046112032541871,-1.6637426260689816,0,0
37,0.23470817727776289,0.005235464633927749,0.3400072327056708,0.02418623477344837,0.027203017467778458,-0.04089351474098052,-0.07272514355517196,1.0206021839404442,0.2004294332684986,1.229525880616224,0.9577660428520175,1.4935484951166775,0.10607918943756196,0.1653883146399305,0.07593102366778753,0.3508905869856774,1.3349567349000702,1.398763451375861,1.7309442686375602,0.9307100164259696,1.6988460912405512,0.14952652461616533,0.26526922570151223,0.04294259900256621,0.357051716565673,2.2954468654865305,1.3705525656022428,-1.1046931719839068,-0.8298782706442075,-0.8654951269288649,-0.06436552627030069,-0.231785232102825,-0.11266648942506302,-0.5729514098129226,-0.7850208712025404,-1.625462518874889,0,0
38,0.030875273839622425,0.0020041205719534163,0.032678939520011635,0.010506405075425019,0.0815748247713757,-0.058070875208645865,-0.028766575597066257,2.185897201554168,1.2574411791255706,0.5467949378238777,0.2994407041439315,0.493655058179377,0.03847140849138221,0.1544249045134597,0.05709599474439675,0.2391232610894236,0.2446537167568356,0.08341841147036892,0.7271806447023429,0.30111012292700395,0.5864690693542098,0.0651159014461658,0.28776037763836015,0.007461519619954322,0.21860639826447947,2.4387321100231203,1.3703695082568232,-0.6586916281122146,-0.2982161383561918,-0.49783509824021815,-0.03600200271950682,-0.10620963378875792,-0.11559105739905746,-0.33161790489224885,1.7926519172344102,1.1664717881279072,0,0
