701482.92674, 3,  -0.577,  9.581, -2.742, 5,   2.925,-32.761, 38.010
701482.94661, 3,  -0.577,  9.581, -2.742, 4,  -0.001,  0.012, -0.003
701482.96648, 3,  -0.323,  9.567, -2.587
701482.98634, 3,  -0.462,  9.607, -2.615
701483.00621, 3,  -0.510,  9.617, -2.594, 4,  -0.002, -0.006,  0.007, 5,   3.123,-31.664, 35.983
701483.02608, 3,  -0.500,  9.610, -2.524
701483.04591, 3,  -0.502,  9.626, -2.462
701483.06578, 3,  -0.495,  9.626, -2.493, 4,  -0.003, -0.018,  0.004, 5,   3.299,-31.700, 37.282
701483.08565, 3,  -0.531,  9.633, -2.510
701483.10552, 3,  -0.579,  9.665, -2.529
701483.12538, 3,  -0.531,  9.641, -2.534, 4,  -0.001, -0.015,  0.006, 5,   2.390,-32.768, 35.831
701483.14525, 3,  -0.428,  9.617, -2.512
701483.16512, 3,  -0.321,  9.600, -2.469
701483.18498, 3,  -0.321,  9.600, -2.512, 4,  -0.002, -0.014,  0.001, 5,   4.205,-31.390, 37.193
701483.20488, 3,  -0.486,  9.638, -2.589
701483.22475, 3,  -0.493,  9.629, -2.620
701483.24461, 3,  -0.447,  9.583, -2.579, 4,  -0.002, -0.020, -0.005, 5,   2.463,-33.247, 36.320
701483.26448, 3,  -0.352,  9.624, -2.565
701483.28435, 3,  -0.352,  9.593, -2.546
701483.30422, 3,  -0.433,  9.622, -2.568, 4,  -0.001, -0.028, -0.013
701483.32405, 3,  -0.555,  9.617, -2.651
701483.34392, 3,  -0.579,  9.643, -2.649
701483.36379, 3,  -0.648,  9.303, -2.850, 4,  -0.006, -0.025, -0.018, 5,   2.924,-32.758, 36.992
701483.38365, 3,  -0.739,  9.643, -2.311
701483.40352, 3,  -0.713,  9.653, -2.457
701483.42339, 3,  -1.266,  9.641, -2.979, 4,   0.002, -0.048, -0.007, 5,   2.879,-30.896, 37.186
701483.44325, 3,  -0.457,  9.643, -2.369
701483.46312, 3,  -0.491,  9.521, -2.429
701483.48299, 3,  -0.646,  9.806, -2.522, 4,  -0.005, -0.070,  0.001
701483.50288, 3,  -1.070,  9.614, -2.591
701483.52275, 3,  -1.486,  9.562, -2.548
701483.54262, 3,  -1.407,  9.756, -2.450, 4,  -0.003, -0.024,  0.025, 5,   2.269,-32.211, 36.844
701483.56249, 3,  -1.610,  9.624, -2.321
701483.58235, 3,  -1.737,  9.607, -2.388
701483.60222, 3,  -2.900,  9.818, -2.816, 4,  -0.003, -0.018,  0.088, 5,   2.927,-32.990, 36.322
701483.62206, 3,  -2.261,  9.818, -2.704
701483.64192, 3,  -1.168,  9.471, -2.374
701483.66179, 3,  -0.830,  9.550, -2.553, 4,  -0.017, -0.063,  0.171, 5,   2.383,-33.432, 36.508
701483.68166, 3,  -0.773,  9.710, -2.826
701483.70152, 3,  -0.744,  9.545, -2.489
701483.72139, 3,   0.471,  9.258, -2.498, 4,  -0.013,  0.004,  0.184, 5,   4.257,-32.724, 36.420
701483.74126, 3,   1.405,  9.626, -3.001
701483.76112, 3,   0.194,  9.468, -2.783
701483.78102, 3,  -0.120,  9.545, -2.969, 4,  -0.021,  0.092,  0.142, 5,   2.252,-32.828, 36.278
701483.80089, 3,  -0.141,  9.641, -2.534
701483.82076, 3,   0.672,  9.325, -2.558
701483.84062, 3,  -0.002,  9.605, -1.893, 4,  -0.009, -0.004,  0.118
701483.86049, 3,  -1.484,  9.854, -2.654
701483.88036, 3,  -2.304,  9.760, -2.941
701483.90019, 3,  -1.859,  9.557, -2.816, 4,  -0.011, -0.225,  0.170, 5,   1.720,-32.457, 35.631
701483.92006, 3,  -0.924,  9.595, -2.658
701483.93993, 3,   0.371,  9.533, -2.780
701483.95979, 3,   0.759,  9.514, -2.972, 4,  -0.037, -0.250,  0.211, 5,  -0.769,-32.843, 35.062
701483.97966, 3,   1.345,  9.358, -2.685
701483.99953, 3,   0.785,  9.578, -2.520
701484.01939, 3,   0.467,  9.358, -2.974, 4,  -0.009,  0.126,  0.155
701484.03926, 3,   0.364,  9.607, -2.864
701484.05913, 3,   0.340,  9.722, -2.209
701484.07903, 3,  -0.340,  9.638, -2.213, 4,   0.005, -0.003,  0.127, 5,  -1.086,-32.848, 34.032
701484.09889, 3,  -0.577,  9.547, -3.099
701484.11876, 3,   0.045,  9.602, -2.297
701484.13863, 3,   0.653,  9.813, -2.096, 4,  -0.006, -0.457,  0.144, 5,  -1.457,-31.868, 33.347
701484.15849, 3,   0.483,  9.598, -2.847
701484.17833, 3,  -0.258,  9.555, -3.039
701484.19820, 3,   0.711,  9.291, -2.869, 4,  -0.017, -0.381,  0.137, 5,   0.208,-32.861, 34.241
